id,total_retweets,total_favorites,total_ids,total_available_ids,percentage_avai_ids
gossipcop-6496181044,3.0,8.0,6.0,6.0,1.0
gossipcop-7521939835,428.0,1894.0,222.0,203.0,0.9144144144144144
gossipcop-9289462538,1468.0,5205.0,1025.0,846.0,0.8253658536585365
gossipcop-8609057553,0.0,0.0,1.0,0.0,0.0
gossipcop-3146968869,0.0,1.0,2.0,2.0,1.0
gossipcop-2280130912,0.0,0.0,14.0,13.0,0.9285714285714286
gossipcop-8718538426,4.0,10.0,61.0,53.0,0.8688524590163934
gossipcop-7467879756,0.0,0.0,1.0,0.0,0.0
gossipcop-5791506883,39.0,33.0,37.0,29.0,0.7837837837837838
gossipcop-5354457854,0.0,0.0,6.0,1.0,0.16666666666666666
gossipcop-6116544731,7.0,2.0,13.0,13.0,1.0
gossipcop-8376426933,13.0,54.0,144.0,121.0,0.8402777777777778
gossipcop-4081333587,0.0,1.0,11.0,6.0,0.5454545454545454
gossipcop-7908910194,1.0,1.0,26.0,25.0,0.9615384615384616
gossipcop-9110452054,102.0,152.0,331.0,301.00000000000006,0.9093655589123868
gossipcop-2547891536,6.0,12.0,14.0,12.0,0.8571428571428571
gossipcop-2940775250,1.0,6.0,69.0,55.0,0.7971014492753623
gossipcop-392954107,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-233738669,0.0,0.0,5.0,5.0,1.0
gossipcop-1066584446,6.0,20.0,25.0,23.0,0.92
gossipcop-8706989772,0.0,2.0,8.0,8.0,1.0
gossipcop-3212605742,0.0,0.0,2.0,0.0,0.0
gossipcop-9131837077,16.0,21.0,4.0,4.0,1.0
gossipcop-3234538476,2.0,3.0,16.0,16.0,1.0
gossipcop-3320255988,0.0,0.0,6.0,4.0,0.6666666666666666
gossipcop-9746890701,68.0,131.0,347.0,308.0,0.8876080691642652
gossipcop-7427687733,0.0,2.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-5624067838,1.0,3.0,38.0,30.0,0.7894736842105263
gossipcop-1568004340,1.0,1.0,4.0,3.0,0.75
gossipcop-898531523,2.0,4.0,20.0,18.0,0.9
gossipcop-8044555175,1.0,8.0,36.0,31.0,0.8611111111111112
gossipcop-5614402758,2.0,3.0,39.0,36.00000000000001,0.9230769230769232
gossipcop-5267274264,173.0,144.0,45.0,41.99999999999999,0.9333333333333332
gossipcop-8326745047,0.0,1.0,14.0,12.0,0.8571428571428571
gossipcop-4908552205,2.0,3.0,12.0,9.0,0.75
gossipcop-294333617,1.0,2.0,7.0,4.0,0.5714285714285714
gossipcop-3268270141,1.0,0.0,23.0,22.0,0.9565217391304348
gossipcop-5533222267,1.0,0.0,8.0,5.0,0.625
gossipcop-9208934379,3.0,6.0,46.0,35.0,0.7608695652173914
gossipcop-3712609149,3.0,11.0,21.0,17.0,0.8095238095238095
gossipcop-6051845337,10911.0,15510.0,447.0,383.0,0.8568232662192393
gossipcop-9781205099,2.0,2.0,5.0,4.0,0.8
gossipcop-6245785162,1.0,1.0,11.0,10.0,0.9090909090909092
gossipcop-1679060929,1.0,0.0,1.0,1.0,1.0
gossipcop-8342414455,0.0,3.0,2.0,2.0,1.0
gossipcop-7026078049,0.0,5.0,5.0,5.0,1.0
gossipcop-8504440899,2.0,6.0,13.0,10.0,0.7692307692307693
gossipcop-9971551403,24.0,51.0,38.0,33.00000000000001,0.8684210526315791
gossipcop-2472082245,1.0,2.0,39.0,33.0,0.8461538461538461
gossipcop-6217155245,,,,,
gossipcop-7102127952,1.0,5.0,5.0,4.0,0.8
gossipcop-1601939859,4.0,10.0,20.0,20.0,1.0
gossipcop-7075569039,0.0,3.0,4.0,3.0,0.75
gossipcop-5669306231,0.0,3.0,16.0,13.0,0.8125
gossipcop-1852746781,0.0,1.0,4.0,3.0,0.75
gossipcop-3329043708,1343.0,1052.0,735.0,669.0000000000001,0.9102040816326532
gossipcop-9500154510,1.0,3.0,25.0,13.0,0.52
gossipcop-2527168819,1.0,3.0,18.0,16.0,0.8888888888888888
gossipcop-9077631034,14.0,15.0,16.0,14.0,0.875
gossipcop-7874376308,3.0,11.0,15.0,13.0,0.8666666666666667
gossipcop-8357945561,0.0,5.0,5.0,4.0,0.8
gossipcop-7905456260,1.0,2.0,5.0,5.0,1.0
gossipcop-7038744891,1.0,3.0,7.0,7.0,1.0
gossipcop-2674343561,2.0,3.0,9.0,3.0,0.3333333333333333
gossipcop-6944016279,2.0,4.0,9.0,6.0,0.6666666666666666
gossipcop-2571986507,202.0,221.0,51.0,50.0,0.9803921568627452
gossipcop-4442758643,0.0,3.0,9.0,8.0,0.8888888888888888
gossipcop-7046951531,1.0,5.0,75.0,69.99999999999999,0.9333333333333332
gossipcop-5148596968,0.0,1.0,27.0,25.999999999999996,0.9629629629629628
gossipcop-7087945545,2.0,5.0,9.0,6.0,0.6666666666666666
gossipcop-422487545,1.0,0.0,10.0,5.0,0.5
gossipcop-2851525239,0.0,3.0,5.0,5.0,1.0
gossipcop-5927152906,4.0,9.0,43.0,33.0,0.7674418604651163
gossipcop-5163590625,5.0,19.0,21.0,19.0,0.9047619047619048
gossipcop-7351931257,1.0,1.0,42.0,41.0,0.9761904761904762
gossipcop-9737723367,1.0,3.0,16.0,13.0,0.8125
gossipcop-7969619165,1.0,6.0,10.0,10.0,1.0
gossipcop-3060519673,0.0,2.0,44.0,42.0,0.9545454545454546
gossipcop-9318916922,0.0,2.0,6.0,3.0,0.5
gossipcop-9767818052,3.0,9.0,28.0,25.0,0.8928571428571429
gossipcop-4312381022,1.0,7.0,70.0,62.0,0.8857142857142857
gossipcop-1743922880,0.0,3.0,31.0,29.0,0.935483870967742
gossipcop-6525009203,2.0,2.0,21.0,20.0,0.9523809523809524
gossipcop-8272133353,27.0,64.0,673.0,635.0000000000001,0.9435364041604756
gossipcop-936374207,1.0,1.0,3.0,2.0,0.6666666666666666
gossipcop-4590916945,0.0,9.0,20.0,18.0,0.9
gossipcop-6718021704,,,,,
gossipcop-7675581434,0.0,0.0,6.0,6.0,1.0
gossipcop-9553363490,446.0,1153.0,413.0,349.0,0.8450363196125908
gossipcop-8370550947,1.0,0.0,6.0,5.0,0.8333333333333334
gossipcop-5392119570,1.0,5.0,3.0,2.0,0.6666666666666666
gossipcop-5990548490,0.0,0.0,4.0,1.0,0.25
gossipcop-5992379516,0.0,2.0,54.0,42.0,0.7777777777777778
gossipcop-4250351299,5.0,15.0,19.0,10.0,0.5263157894736842
gossipcop-3837205825,2.0,15.0,48.0,41.0,0.8541666666666666
gossipcop-5997198933,11.0,32.0,12.0,11.0,0.9166666666666666
gossipcop-908359730,0.0,2.0,3.0,2.0,0.6666666666666666
gossipcop-4504653542,9.0,19.0,20.0,19.0,0.95
gossipcop-1258552214,42.0,30.0,18.0,16.0,0.8888888888888888
gossipcop-7850068421,0.0,2.0,25.0,21.0,0.84
gossipcop-7628768213,2.0,5.0,2.0,2.0,1.0
gossipcop-2880320914,4.0,20.0,32.0,24.0,0.75
gossipcop-9545964925,199.0,1944.0,690.0,517.0,0.7492753623188406
gossipcop-590841334,4.0,21.0,63.0,55.0,0.873015873015873
gossipcop-7209530256,0.0,5.0,8.0,6.0,0.75
gossipcop-1537867221,1.0,9.0,8.0,5.0,0.625
gossipcop-1711630759,0.0,0.0,17.0,14.0,0.8235294117647058
gossipcop-109358738,2.0,5.0,24.0,19.0,0.7916666666666666
gossipcop-4011784677,75.0,126.0,26.0,23.0,0.8846153846153846
gossipcop-6013555346,1.0,5.0,4.0,4.0,1.0
gossipcop-1929736766,2.0,14.0,186.0,125.99999999999999,0.6774193548387096
gossipcop-6859685462,2.0,8.0,5.0,3.0,0.6
gossipcop-7558723252,22.0,86.0,42.0,34.0,0.8095238095238095
gossipcop-8566320362,2.0,4.0,21.0,18.0,0.8571428571428571
gossipcop-7175212322,0.0,2.0,27.0,19.0,0.7037037037037037
gossipcop-8848998621,0.0,3.0,14.0,12.0,0.8571428571428571
gossipcop-3992415225,2.0,6.0,10.0,10.0,1.0
gossipcop-621464173,59.0,197.0,336.0,309.0,0.9196428571428572
gossipcop-5098934079,1.0,4.0,14.0,10.0,0.7142857142857143
gossipcop-737368770,57.0,108.0,264.0,258.0,0.9772727272727272
gossipcop-1212267256,8.0,25.0,9.0,6.0,0.6666666666666666
gossipcop-316700565,2.0,3.0,11.0,11.0,1.0
gossipcop-6705152025,0.0,3.0,26.0,22.0,0.8461538461538461
gossipcop-4216491738,1.0,2.0,11.0,10.0,0.9090909090909092
gossipcop-9460427693,4.0,5.0,12.0,12.0,1.0
gossipcop-9729699482,0.0,1.0,5.0,5.0,1.0
gossipcop-4004518461,69.0,236.0,445.0,394.0,0.8853932584269663
gossipcop-4328256070,0.0,7.0,12.0,8.0,0.6666666666666666
gossipcop-6756091664,,,,,
gossipcop-5164614857,7.0,32.0,11.0,10.0,0.9090909090909092
gossipcop-1841563062,5.0,18.0,28.0,23.0,0.8214285714285714
gossipcop-6641270518,1.0,3.0,25.0,24.0,0.96
gossipcop-8786715957,141.0,780.0,117.0,88.0,0.7521367521367521
gossipcop-2874033235,5.0,27.0,9.0,7.0,0.7777777777777778
gossipcop-6973925657,0.0,6.0,4.0,4.0,1.0
gossipcop-4170688503,0.0,0.0,9.0,6.0,0.6666666666666666
gossipcop-773793733,28.0,74.0,235.0,209.0,0.8893617021276595
gossipcop-1210617536,2.0,31.0,4.0,3.0,0.75
gossipcop-2634704496,0.0,0.0,9.0,7.0,0.7777777777777778
gossipcop-3763362922,0.0,0.0,2.0,0.0,0.0
gossipcop-3054032558,0.0,4.0,7.0,5.0,0.7142857142857143
gossipcop-7673059893,3.0,3.0,24.0,20.0,0.8333333333333334
gossipcop-8469534001,20.0,73.0,113.0,98.0,0.8672566371681416
gossipcop-4225063221,13.0,14.0,11.0,9.0,0.8181818181818182
gossipcop-1198146648,3.0,9.0,4.0,3.0,0.75
gossipcop-4146303213,1.0,4.0,16.0,13.0,0.8125
gossipcop-5125414392,8.0,33.0,35.0,28.0,0.8
gossipcop-3622584308,2.0,9.0,5.0,3.0,0.6
gossipcop-2656814899,5.0,6.0,10.0,9.0,0.9
gossipcop-3433548691,17.0,142.0,29.0,25.0,0.8620689655172413
gossipcop-6875376493,0.0,2.0,6.0,3.0,0.5
gossipcop-4105677728,18.0,62.0,23.0,19.0,0.8260869565217391
gossipcop-8772209248,3.0,11.0,5.0,2.0,0.4
gossipcop-7855996289,0.0,0.0,1.0,1.0,1.0
gossipcop-5860151409,3.0,7.0,7.0,6.0,0.8571428571428571
gossipcop-9084550702,3.0,2.0,16.0,14.0,0.875
gossipcop-1174330891,0.0,5.0,7.0,6.0,0.8571428571428571
gossipcop-5766393485,1.0,1.0,2.0,1.0,0.5
gossipcop-1718653811,0.0,1.0,7.0,6.0,0.8571428571428571
gossipcop-6629014522,0.0,7.0,7.0,7.0,1.0
gossipcop-5199473616,0.0,0.0,4.0,4.0,1.0
gossipcop-4463165631,2.0,9.0,21.0,17.0,0.8095238095238095
gossipcop-2493749932,45.0,192.0,97.0,86.0,0.8865979381443299
gossipcop-2247826510,4.0,28.0,9.0,9.0,1.0
gossipcop-2511047593,4.0,13.0,10.0,8.0,0.8
gossipcop-6450814559,2.0,2.0,7.0,6.0,0.8571428571428571
gossipcop-9438636824,1.0,5.0,4.0,2.0,0.5
gossipcop-1954191714,18.0,86.0,80.0,55.0,0.6875
gossipcop-8762765994,54.0,9.0,329.0,313.0,0.9513677811550152
gossipcop-3534951375,0.0,4.0,17.0,13.0,0.7647058823529411
gossipcop-4237114502,23.0,183.0,263.0,209.0,0.7946768060836502
gossipcop-3250877891,0.0,0.0,2.0,1.0,0.5
gossipcop-5322830267,13.0,101.0,11.0,11.0,1.0
gossipcop-5114867074,0.0,1.0,1.0,1.0,1.0
gossipcop-8155202222,1.0,8.0,12.0,9.0,0.75
gossipcop-2875496174,11.0,26.0,115.0,96.0,0.8347826086956521
gossipcop-494121829,0.0,0.0,1.0,0.0,0.0
gossipcop-8837022774,0.0,0.0,5.0,3.0,0.6
gossipcop-9326465416,0.0,0.0,3.0,3.0,1.0
gossipcop-1700296100,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-1108936720,2.0,10.0,62.0,58.99999999999999,0.9516129032258064
gossipcop-8204219037,4.0,61.0,2.0,2.0,1.0
gossipcop-335159104,14.0,113.0,74.0,46.0,0.6216216216216216
gossipcop-983270375,107.0,277.0,637.0,561.0,0.880690737833595
gossipcop-5174730972,0.0,3.0,32.0,28.0,0.875
gossipcop-4323436110,1.0,3.0,23.0,18.000000000000004,0.7826086956521741
gossipcop-564932523,205.0,806.0,871.0,761.0,0.8737083811710677
gossipcop-9229635036,4.0,12.0,45.0,37.0,0.8222222222222222
gossipcop-8503615273,0.0,0.0,4.0,4.0,1.0
gossipcop-1563620722,1.0,18.0,41.0,34.0,0.8292682926829268
gossipcop-6648688757,0.0,0.0,1.0,1.0,1.0
gossipcop-2903554487,7.0,9.0,57.0,40.0,0.7017543859649122
gossipcop-6207731673,1.0,7.0,11.0,10.0,0.9090909090909092
gossipcop-2575149955,0.0,1.0,6.0,5.0,0.8333333333333334
gossipcop-5289187251,1.0,2.0,13.0,8.0,0.6153846153846154
gossipcop-4637304937,1.0,3.0,4.0,2.0,0.5
gossipcop-4626191117,0.0,8.0,10.0,8.0,0.8
gossipcop-42820666,4.0,8.0,10.0,8.0,0.8
gossipcop-1725178626,1.0,1.0,4.0,4.0,1.0
gossipcop-5669853662,5.0,13.0,33.0,29.0,0.8787878787878788
gossipcop-8115207261,7.0,41.0,81.0,55.0,0.6790123456790124
gossipcop-2629780527,40.0,116.0,12.0,9.0,0.75
gossipcop-2744475342,3.0,4.0,70.0,61.0,0.8714285714285714
gossipcop-7149502042,264.0,1645.0,1007.0,859.0,0.8530287984111221
gossipcop-2335021732,201.0,200.0,516.0,467.9999999999999,0.9069767441860463
gossipcop-2497898226,58.0,52.0,118.0,92.0,0.7796610169491526
gossipcop-5111246993,19.0,46.0,21.0,10.0,0.4761904761904762
gossipcop-6793578954,0.0,3.0,4.0,4.0,1.0
gossipcop-5422473729,5.0,8.0,5.0,4.0,0.8
gossipcop-575826775,16.0,21.0,5.0,4.0,0.8
gossipcop-3999881528,0.0,2.0,6.0,6.0,1.0
gossipcop-3282186402,0.0,7.0,2.0,2.0,1.0
gossipcop-9179990800,0.0,3.0,5.0,4.0,0.8
gossipcop-3857540577,4.0,6.0,7.0,5.0,0.7142857142857143
gossipcop-7309969139,623.0,833.0,1016.0,850.0,0.8366141732283464
gossipcop-1823945424,6.0,6.0,15.0,12.0,0.8
gossipcop-7697671735,1.0,4.0,6.0,3.0,0.5
gossipcop-7319293593,4.0,11.0,10.0,6.0,0.6
gossipcop-5257024137,386.0,703.0,125.0,104.00000000000001,0.8320000000000001
gossipcop-8953282482,11.0,64.0,86.0,79.99999999999999,0.9302325581395348
politifact14289,201.0,149.0,1167.0,1011.0,0.8663239074550129
gossipcop-8081058062,703.0,3499.0,1020.0,882.0,0.8647058823529412
gossipcop-1956991247,0.0,1.0,9.0,6.0,0.6666666666666666
gossipcop-2366390146,0.0,0.0,4.0,4.0,1.0
gossipcop-3758259794,575.0,2524.0,915.0,756.0,0.8262295081967214
gossipcop-4266144801,868.0,3862.0,1027.0,866.0,0.8432327166504382
gossipcop-7720297178,0.0,1.0,18.0,17.0,0.9444444444444444
gossipcop-8152279947,0.0,5.0,5.0,5.0,1.0
gossipcop-2429826373,98.0,491.0,310.0,273.0,0.8806451612903226
gossipcop-305551989,0.0,0.0,1.0,1.0,1.0
gossipcop-7064511162,,,,,
gossipcop-7575532268,0.0,0.0,5.0,4.0,0.8
gossipcop-8347611424,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-7604909597,250.0,77.0,46.0,43.0,0.9347826086956522
gossipcop-4778459686,0.0,0.0,1.0,0.0,0.0
gossipcop-6006670857,0.0,0.0,1.0,0.0,0.0
gossipcop-7637947489,2.0,1.0,5.0,5.0,1.0
gossipcop-8258455486,689.0,3702.0,1941.0,1532.0,0.7892838742916023
gossipcop-6874808388,1.0,6.0,6.0,5.0,0.8333333333333334
gossipcop-1494735819,828.0,285.0,76.0,66.00000000000001,0.8684210526315791
gossipcop-6253590014,0.0,1.0,41.0,37.00000000000001,0.902439024390244
gossipcop-398843150,0.0,0.0,4.0,2.0,0.5
gossipcop-7807890191,2.0,8.0,18.0,15.0,0.8333333333333334
gossipcop-5475659487,1158.0,4732.0,1000.0,828.0,0.828
gossipcop-3800163388,15.0,194.0,40.0,28.0,0.7
gossipcop-6823819000,0.0,0.0,2.0,1.0,0.5
gossipcop-7023055459,7.0,12.0,10.0,5.0,0.5
gossipcop-3847431006,34.0,253.0,78.0,68.0,0.8717948717948718
gossipcop-4458011850,0.0,0.0,5.0,5.0,1.0
gossipcop-7383365732,0.0,0.0,12.0,8.0,0.6666666666666666
gossipcop-9233497353,18.0,132.0,21.0,19.0,0.9047619047619048
gossipcop-5215807248,0.0,1.0,8.0,4.0,0.5
gossipcop-12007541,1.0,4.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-75397952,30.0,195.0,44.0,28.0,0.6363636363636364
gossipcop-8328989251,7.0,37.0,12.0,10.0,0.8333333333333334
gossipcop-8836111057,18.0,96.0,28.0,25.0,0.8928571428571429
gossipcop-6337179591,13.0,82.0,31.0,20.0,0.6451612903225806
gossipcop-3874323665,13.0,60.0,22.0,20.0,0.9090909090909092
gossipcop-33469609,5.0,13.0,15.0,8.0,0.5333333333333333
gossipcop-3569542889,17.0,110.0,15.0,10.0,0.6666666666666666
gossipcop-2211260486,48.0,293.0,12.0,11.0,0.9166666666666666
gossipcop-8237772643,127.0,732.0,24.0,20.0,0.8333333333333334
gossipcop-3685471188,2.0,18.0,26.0,22.0,0.8461538461538461
gossipcop-9070961130,23.0,130.0,29.0,25.999999999999993,0.8965517241379308
gossipcop-3698105306,2.0,4.0,9.0,6.0,0.6666666666666666
gossipcop-4824193123,9.0,61.0,14.0,8.0,0.5714285714285714
gossipcop-8875435152,33.0,259.0,26.0,14.999999999999998,0.5769230769230769
gossipcop-496337708,11.0,62.0,15.0,9.0,0.6
gossipcop-9516933793,0.0,1.0,5.0,4.0,0.8
gossipcop-539140803,2.0,2.0,14.0,9.0,0.6428571428571429
gossipcop-9241303470,2.0,5.0,13.0,9.0,0.6923076923076923
gossipcop-2389938114,18.0,147.0,32.0,22.0,0.6875
gossipcop-6505855553,10.0,31.0,32.0,26.0,0.8125
gossipcop-5926371631,1522.0,2677.0,28.0,25.0,0.8928571428571429
gossipcop-3012797232,3.0,6.0,6.0,4.0,0.6666666666666666
gossipcop-951660346,19.0,87.0,21.0,17.0,0.8095238095238095
gossipcop-9477146820,2.0,2.0,22.0,19.0,0.8636363636363636
gossipcop-9210923660,58.0,265.0,101.0,66.0,0.6534653465346535
gossipcop-8538278519,378.0,1479.0,1009.0,938.9999999999999,0.9306243805748264
gossipcop-976889623,7.0,14.0,7.0,2.0,0.2857142857142857
gossipcop-6925362148,,,,,
gossipcop-4669515780,70.0,308.0,391.0,341.0,0.8721227621483376
gossipcop-1473113094,3.0,14.0,3.0,2.0,0.6666666666666666
gossipcop-2163338800,28.0,104.0,131.0,107.0,0.816793893129771
gossipcop-2213898444,154.0,745.0,194.0,155.0,0.7989690721649485
gossipcop-1462766857,0.0,11.0,16.0,14.0,0.875
gossipcop-3735582259,1.0,15.0,3.0,2.0,0.6666666666666666
gossipcop-7210508029,0.0,1.0,20.0,17.0,0.85
gossipcop-1505670647,1750.0,7083.0,829.0,697.0,0.8407720144752714
gossipcop-4598515061,1.0,12.0,16.0,11.0,0.6875
gossipcop-6159926993,0.0,0.0,2.0,2.0,1.0
gossipcop-4794013149,0.0,0.0,1.0,1.0,1.0
gossipcop-4562409654,0.0,0.0,5.0,2.0,0.4
gossipcop-8469459935,2.0,10.0,9.0,6.0,0.6666666666666666
gossipcop-6988354769,0.0,0.0,1.0,1.0,1.0
gossipcop-9834755902,0.0,0.0,7.0,1.0,0.14285714285714285
gossipcop-9967146701,1.0,13.0,2.0,2.0,1.0
gossipcop-344987006,2.0,7.0,12.0,12.0,1.0
gossipcop-6021814191,1.0,9.0,72.0,68.0,0.9444444444444444
gossipcop-9952783842,6744.0,15591.0,1148.0,1003.0,0.8736933797909407
gossipcop-7601457050,0.0,4.0,4.0,3.0,0.75
gossipcop-9746788878,573.0,2243.0,1202.0,822.9999999999999,0.6846921797004991
gossipcop-3744192211,3.0,5.0,123.0,113.00000000000001,0.91869918699187
gossipcop-1156925967,350.0,966.0,187.0,174.0,0.93048128342246
gossipcop-6248988606,6.0,12.0,32.0,28.0,0.875
gossipcop-2244659846,40.0,8.0,180.0,168.99999999999997,0.9388888888888888
gossipcop-8029018483,11.0,6.0,109.0,105.0,0.963302752293578
gossipcop-7668253636,0.0,10.0,7.0,6.0,0.8571428571428571
gossipcop-2697600454,83.0,43.0,245.0,226.00000000000003,0.9224489795918368
gossipcop-9631457857,20.0,32.0,29.0,27.000000000000004,0.9310344827586208
gossipcop-7718099321,14.0,18.0,81.0,79.0,0.9753086419753086
gossipcop-6219083016,161.0,698.0,1012.0,927.9999999999999,0.91699604743083
gossipcop-9838996716,286.0,173.0,236.0,213.00000000000003,0.9025423728813561
gossipcop-2163834619,52.0,104.0,102.0,92.99999999999999,0.9117647058823528
gossipcop-2268522877,0.0,0.0,1.0,1.0,1.0
gossipcop-8556784849,6.0,5.0,3.0,1.0,0.3333333333333333
gossipcop-4970023834,,,,,
gossipcop-1093555782,1.0,4.0,24.0,18.0,0.75
gossipcop-567879122,4.0,15.0,136.0,119.0,0.875
gossipcop-129245065,5.0,5.0,113.0,103.99999999999999,0.9203539823008848
gossipcop-9950542678,1.0,1.0,14.0,10.0,0.7142857142857143
gossipcop-4844673896,0.0,3.0,8.0,5.0,0.625
gossipcop-3942119395,0.0,0.0,6.0,4.0,0.6666666666666666
gossipcop-1300270872,0.0,0.0,4.0,4.0,1.0
gossipcop-8586162031,1.0,3.0,5.0,5.0,1.0
gossipcop-1533690826,116.0,494.0,40.0,37.0,0.925
gossipcop-7607762945,1.0,12.0,67.0,60.0,0.8955223880597015
gossipcop-8886918041,0.0,0.0,1.0,1.0,1.0
gossipcop-1783348927,28.0,93.0,108.0,88.0,0.8148148148148148
gossipcop-9967416540,34.0,226.0,87.0,70.0,0.8045977011494253
gossipcop-2273816633,1.0,2.0,17.0,15.0,0.8823529411764706
gossipcop-1107520962,2.0,11.0,129.0,119.00000000000001,0.9224806201550388
gossipcop-1609349373,0.0,0.0,7.0,3.0,0.42857142857142855
gossipcop-9190177479,,,,,
gossipcop-6449992903,10.0,60.0,83.0,70.0,0.8433734939759037
gossipcop-8126073985,9.0,22.0,135.0,75.0,0.5555555555555556
gossipcop-7123899027,4.0,3.0,44.0,37.0,0.8409090909090909
gossipcop-3178329969,3.0,15.0,57.0,50.0,0.8771929824561403
gossipcop-2886104361,6.0,7.0,84.0,67.0,0.7976190476190477
gossipcop-7816220968,62.0,225.0,250.0,218.0,0.872
gossipcop-3213651270,3.0,5.0,14.0,12.0,0.8571428571428571
gossipcop-2859753224,0.0,3.0,50.0,45.0,0.9
gossipcop-4763534666,0.0,0.0,40.0,37.0,0.925
gossipcop-7010369703,2.0,31.0,67.0,52.0,0.7761194029850746
gossipcop-6414647069,1.0,4.0,66.0,59.0,0.8939393939393939
gossipcop-4963306668,2.0,2.0,2.0,2.0,1.0
gossipcop-2230273583,0.0,5.0,78.0,68.0,0.8717948717948718
gossipcop-7499820814,0.0,1.0,5.0,5.0,1.0
gossipcop-1888291843,0.0,0.0,1.0,1.0,1.0
gossipcop-1509983640,0.0,2.0,77.0,68.0,0.8831168831168831
gossipcop-8082245755,0.0,0.0,20.0,15.0,0.75
gossipcop-1605279754,0.0,3.0,94.0,70.0,0.7446808510638298
gossipcop-3710842136,1.0,6.0,55.0,51.0,0.9272727272727272
gossipcop-594570426,2.0,1.0,28.0,25.0,0.8928571428571429
gossipcop-7497547519,0.0,0.0,4.0,4.0,1.0
gossipcop-2320729409,1.0,3.0,44.0,40.0,0.9090909090909092
gossipcop-2495820451,323.0,939.0,887.0,704.0,0.7936865839909808
gossipcop-6825056946,0.0,1.0,38.0,31.0,0.8157894736842105
gossipcop-718593344,6.0,7.0,66.0,63.0,0.9545454545454546
gossipcop-3895965215,2.0,15.0,56.0,50.99999999999999,0.9107142857142856
gossipcop-8021032353,1.0,4.0,3.0,3.0,1.0
gossipcop-5366274514,0.0,0.0,5.0,3.0,0.6
gossipcop-9164044001,0.0,2.0,50.0,47.0,0.94
gossipcop-1648328243,2.0,14.0,86.0,72.0,0.8372093023255814
gossipcop-9521617242,57.0,160.0,198.0,159.0,0.803030303030303
gossipcop-7048638423,0.0,2.0,19.0,18.0,0.9473684210526316
gossipcop-1188816168,13.0,20.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-7591287911,1.0,1.0,10.0,9.0,0.9
gossipcop-3546794846,6.0,5.0,51.0,23.000000000000004,0.4509803921568628
gossipcop-1432833690,2.0,4.0,65.0,57.0,0.8769230769230769
gossipcop-1185219723,18.0,120.0,29.0,27.000000000000004,0.9310344827586208
gossipcop-4174267720,0.0,7.0,20.0,18.0,0.9
gossipcop-7156354270,0.0,1.0,30.0,24.0,0.8
gossipcop-5584092319,0.0,4.0,9.0,4.0,0.4444444444444444
gossipcop-976775169,22.0,93.0,148.0,132.0,0.8918918918918919
gossipcop-5940521758,1801.0,6411.0,560.0,384.0,0.6857142857142857
gossipcop-6056074095,7.0,121.0,36.0,31.0,0.8611111111111112
gossipcop-5061123187,2.0,0.0,6.0,5.0,0.8333333333333334
gossipcop-9136458380,5.0,21.0,27.0,21.0,0.7777777777777778
gossipcop-9959829645,3.0,3.0,11.0,11.0,1.0
gossipcop-9120825843,0.0,3.0,78.0,72.99999999999999,0.9358974358974358
gossipcop-4821548782,0.0,0.0,71.0,64.0,0.9014084507042254
gossipcop-1985988712,0.0,3.0,10.0,9.0,0.9
gossipcop-3294462993,2.0,1.0,48.0,35.0,0.7291666666666666
gossipcop-9938984303,1.0,0.0,79.0,73.99999999999999,0.9367088607594936
gossipcop-6105083560,3.0,7.0,9.0,8.0,0.8888888888888888
gossipcop-7645570970,0.0,0.0,37.0,32.0,0.8648648648648649
gossipcop-1655879516,227.0,581.0,1018.0,909.0,0.8929273084479371
gossipcop-5287901459,0.0,0.0,63.0,58.99999999999999,0.9365079365079364
gossipcop-5033071666,111.0,638.0,208.0,168.0,0.8076923076923077
gossipcop-8015619251,0.0,1.0,8.0,7.0,0.875
gossipcop-3301524860,0.0,0.0,1.0,1.0,1.0
gossipcop-4135229344,4.0,3.0,13.0,8.0,0.6153846153846154
gossipcop-1583787323,0.0,0.0,46.0,42.0,0.9130434782608696
gossipcop-306189630,0.0,0.0,77.0,60.0,0.7792207792207793
gossipcop-2841919245,0.0,1.0,13.0,9.0,0.6923076923076923
gossipcop-1745549479,6.0,34.0,36.0,27.0,0.75
gossipcop-1712346836,0.0,1.0,59.0,51.00000000000001,0.8644067796610171
gossipcop-7194230125,1.0,4.0,16.0,13.0,0.8125
gossipcop-7945337369,1248.0,6701.0,1174.0,933.0,0.7947189097103918
gossipcop-1843377871,174.0,1860.0,52.0,44.0,0.8461538461538461
gossipcop-1526103103,5.0,36.0,19.0,14.0,0.7368421052631579
gossipcop-1211038093,29.0,249.0,54.0,46.0,0.8518518518518519
gossipcop-9798099264,,,,,
gossipcop-3478164106,2.0,3.0,7.0,4.0,0.5714285714285714
gossipcop-8598730691,0.0,0.0,15.0,11.0,0.7333333333333333
gossipcop-1227295031,0.0,0.0,1.0,1.0,1.0
gossipcop-5095709365,1.0,0.0,58.0,50.0,0.8620689655172413
gossipcop-4953360352,3.0,8.0,1.0,1.0,1.0
